Symbol,Date,open,high,low,close,volume
^VN30,20190920,918.88,920.65,914.7,915.16,86758510
^VN30,20190919,913.88,918.88,909.99,918.88,72210480
^VN30,20190918,912.38,914.91,911.08,913.48,96813606
^VN30,20190917,908.6,912.85,904.62,912.38,76679097
^VN30,20190916,905.05,909.53,902.99,908.6,82374241
^VN30,20190913,894.32,905.05,894.05,905.05,81085124
^VN30,20190912,887.99,894.32,887.99,894.32,56295531
^VN30,20190911,883.04,885.93,881.56,885.52,67460950
^VN30,20190910,886.74,888.38,881.31,883.04,58050240
^VN30,20190909,886.76,886.97,883.76,885.61,37164220
^VN30,20190906,887.54,889.2,884.97,885.95,40543850
^VN30,20190905,889.87,891.28,886.1,886.1,42074670
^VN30,20190904,888.95,890.16,884.03,887.12,41234740
^VN30,20190903,893.28,893.94,886.64,888.97,45768490
^VN30,20190830,891.44,893.42,889.95,892.51,40839960
^VN30,20190829,887.16,889.13,882.3,889.13,42613720
^VN30,20190828,888.12,890.46,885.39,886.08,41622640
^VN30,20190827,896.71,899.18,886.91,886.91,59291850
^VN30,20190826,893,893.37,887.18,892.48,65313090
^VN30,20190823,902.08,902.17,897,900.53,49584900
^VN30,20190822,901.55,904.35,899.58,901.29,46933460
^VN30,20190821,892.47,901.15,892.09,900.54,56164360
^VN30,20190820,893.5,894.59,891.18,894.45,41244380
^VN30,20190819,895.31,896.99,889.39,891.78,39311010
^VN30,20190816,887.57,900.31,887.31,892.44,70252830
^VN30,20190815,870.28,890.78,868.05,890.78,50395380
^VN30,20190814,886.3,886.59,880.42,880.51,44297320
^VN30,20190813,879.77,881.42,875.44,877.97,59070490
^VN30,20190812,879.13,883.41,877.4,882.23,44745840
^VN30,20190809,877.55,880.23,874.72,878.62,46667200
^VN30,20190808,868.01,876.79,866.9,875.81,58877170
^VN30,20190807,867.98,871.78,863.79,868.27,40017410
^VN30,20190806,860.67,866.2,858.02,866.13,52907240
^VN30,20190805,882.33,883.87,872.39,872.39,53465930
^VN30,20190802,878.86,885.82,878.03,885.29,54739360
^VN30,20190801,882.92,887.39,881.71,887.39,41754860
^VN30,20190731,876.72,884.02,874.44,883.19,43400530
^VN30,20190730,891.68,892.15,877.92,877.92,44932360
^VN30,20190729,887.66,889.87,881.11,888.54,44918580
^VN30,20190726,889.44,891.76,886.14,887.84,45307890
^VN30,20190725,885.91,892.23,885.29,890.41,54563440
^VN30,20190724,890.32,892.72,885.91,887.39,46413440
^VN30,20190723,879.29,888.42,878.24,888.26,48223670
^VN30,20190722,879.87,885.26,878.54,879.62,48837900
^VN30,20190719,873.99,880.91,873.99,880.79,63926250
^VN30,20190718,876.92,876.92,870.81,870.81,44968100
^VN30,20190717,881.51,882.82,877.59,879.75,59853640
^VN30,20190716,876.06,880.91,876.06,880.91,48665170
^VN30,20190715,876.57,876.57,871,873.71,42053110
^VN30,20190712,881.2,882.74,874.99,874.99,46827980
^VN30,20190711,879.36,880.79,876.82,879.1,39213260
^VN30,20190710,873.83,878.32,873.83,876.12,41858640
^VN30,20190709,869.79,872.52,866.4,872.21,41064380
^VN30,20190708,876.92,876.92,867.45,870.92,44396550
^VN30,20190705,880.23,882.07,876.44,880.23,41267320
^VN30,20190704,870.56,879.72,870.56,879.72,49311640
^VN30,20190703,872.15,872.15,865.76,869.58,42594210
^VN30,20190702,874.84,876.92,870.71,872.92,38741880
^VN30,20190701,868.03,876.26,868.03,876.26,49225200
^VN30,20190628,854.59,864.24,848.64,864.24,43760910
^VN30,20190627,866.84,867.06,854.41,854.41,44966190
^VN30,20190626,868.16,870.36,865.85,866.81,41570560
^VN30,20190625,867.88,870.37,866.3,868.5,38482520
^VN30,20190624,867.55,873.2,867.41,868.94,40701190
^VN30,20190621,867.27,870.16,866.04,866.53,72303640
^VN30,20190620,854.24,867.87,854.24,864.59,53355700
^VN30,20190619,853.12,854.81,851.2,854.34,39852300
^VN30,20190618,852.72,853.87,845.59,848.17,42999880
^VN30,20190617,860.75,862.15,851.99,852.99,40074050
^VN30,20190614,859.41,864.18,859.41,861.65,34401390
^VN30,20190613,863.69,864.3,857.91,859.68,32318410
^VN30,20190612,870.45,871.58,865.42,865.42,32449060
^VN30,20190611,873.19,874.28,870.32,870.91,29455250
^VN30,20190610,874.1,877.33,867.29,872.49,44465190
^VN30,20190607,863.15,869.56,862.95,869.56,33454350
^VN30,20190606,864.61,865.14,851.65,861.31,38238280
^VN30,20190605,870.15,871.56,863.69,863.69,27109050
^VN30,20190604,864.44,868.62,857.94,864.35,32528920
^VN30,20190603,873.25,873.86,858.64,864.08,51473370
^VN30,20190531,883.21,884.56,876.29,876.29,34297640
^VN30,20190530,883.13,888.56,880.04,883.37,29873700
^VN30,20190529,885.8,886.96,882.15,883.52,33829930
^VN30,20190528,889.54,891.55,883.67,885.27,30927150
^VN30,20190527,884.6,889.32,884.26,889.2,29654840
^VN30,20190524,894.22,898.24,884.48,884.48,66761966
^VN30,20190523,897.5,899.02,892.08,895.07,71633456
^VN30,20190522,901.49,906.99,897.27,897.66,55974947
^VN30,20190521,901.79,907.64,900.97,901.36,107487327
^VN30,20190520,890.16,901.06,888.12,901.06,47482000
^VN30,20190517,892.93,893.44,888.56,890.53,45043350
^VN30,20190516,893.7,896.34,891.93,891.93,49486023
^VN30,20190515,882.99,893.68,882.99,893.22,49238440
^VN30,20190514,879.14,882.67,871.96,882.67,43976340
^VN30,20190513,876.16,879.64,874.68,879.64,54028550
^VN30,20190510,871.28,877.59,871.28,876.45,38762280
^VN30,20190509,872.71,875.89,868.73,871.5,90237872
^VN30,20190508,872.22,874.89,867.18,872.78,47724737
^VN30,20190507,880.06,885.23,876.18,877.02,51569880
^VN30,20190506,893.83,893.83,875.71,878.8,49560271
^VN30,20190503,893.8,895.7,889.2,895.42,52222930
^VN30,20190502,890.6,893.89,889.61,893.87,52673482
^VN30,20190426,885.47,890.69,882.58,890.55,37399720
^VN30,20190425,888.57,888.91,883.72,885.65,39485828
^VN30,20190424,877.97,889.02,877.97,888.65,38140279
^VN30,20190423,878.38,881.67,875.05,878.29,55093735
^VN30,20190422,880.9,880.9,873.55,878.23,37552460
^VN30,20190419,877.07,884.77,877.07,880.52,28990620
^VN30,20190418,884.29,887.48,876.2,877.02,46615161
^VN30,20190417,886.65,891.78,885.64,885.66,57680300
^VN30,20190416,890.81,890.81,877.38,887.76,49241992
^VN30,20190412,895.95,895.95,891.71,893.1,47490312
^VN30,20190411,893.6,896.68,892.62,896.04,29938150
^VN30,20190410,899.91,899.91,887.75,893.19,47254179
^VN30,20190409,906.46,908.94,898.8,900.07,48105650
^VN30,20190408,904.92,907.2,900.97,906.55,37416600
^VN30,20190405,904.61,905.76,902.77,904.69,82250924
^VN30,20190404,902.07,906.29,900.97,904.33,41136090
^VN30,20190403,902.71,903.05,897.47,901.5,102306421
^VN30,20190402,907.18,912.94,902.43,903.59,81305939
^VN30,20190401,900.17,905.94,900.17,905.87,65164654
^VN30,20190329,901.64,906.84,900.13,900.13,63637613
^VN30,20190328,901.51,903.88,898.17,901.65,58431107
^VN30,20190327,895.71,903.35,895.71,901.76,46173460
^VN30,20190326,893.78,901.81,892.47,894.58,46963410
^VN30,20190325,912.1,912.1,889.17,893.4,69541043
^VN30,20190322,907.94,914.69,906.64,912.27,65708152
^VN30,20190321,924.22,928.32,907.87,907.87,57538243
^VN30,20190320,927.54,927.54,914.77,924.12,161402170
^VN30,20190319,933.56,935.67,924.91,927.56,70150176
^VN30,20190318,927.16,935.16,926.85,932.75,80417060
^VN30,20190315,934.87,934.87,924.45,927.06,94750144
^VN30,20190314,935.72,937.82,931.33,934.42,64935945
^VN30,20190313,929.93,939.17,929.93,935.41,77984010
^VN30,20190312,919.21,929.86,919.21,929.86,72484990
^VN30,20190311,915,918.73,911.88,916.24,35405600
^VN30,20190308,922.16,922.16,913.39,914.74,55057203
^VN30,20190307,923.77,930.79,922.29,922.29,57962777
^VN30,20190306,923.71,926.32,916.89,923.58,41449805
^VN30,20190305,928.25,931.23,922.05,923.66,87176606
^VN30,20190304,915.39,929.28,915.39,928.42,62290610
^VN30,20190301,904.96,915.99,904.96,915.32,44926648
^VN30,20190228,930.37,930.81,904.98,904.98,82018530
^VN30,20190227,929.78,935.76,928.59,930.54,60737463
^VN30,20190226,939.56,941.45,922.93,929.51,68952310
^VN30,20190225,929.57,944.01,929.5,939.47,83138520
^VN30,20190222,926.3,934.65,920.78,929.5,78219620
^VN30,20190221,912.83,926.09,911.38,926.09,65385120
^VN30,20190220,907.31,913.51,906.64,911.8,60723395
^VN30,20190219,905.09,915.31,905.09,907.82,85352350
^VN30,20190218,899.75,904.93,899.74,904.93,53773163
^VN30,20190215,900.14,903.11,895.13,897.74,57365790
^VN30,20190214,897.88,904.11,897.3,900.12,67272313
^VN30,20190213,887.6,897.42,887.6,897.42,84311386
^VN30,20190212,878.69,890.16,878.68,888.33,70593755
^VN30,20190211,862.2,878.67,862.2,878.67,52664835
^VN30,20190201,866.01,868.15,859.38,859.81,59944352
^VN30,20190131,869.38,874.09,863.85,866.06,52263860
^VN30,20190130,872.01,872.01,867.92,869.16,40370590
^VN30,20190129,868.81,872.03,863.22,872.03,36414871
^VN30,20190128,867.6,871.56,865.9,868.76,29712440
^VN30,20190125,865.44,869.53,865.44,867.7,37043930
^VN30,20190124,861.63,866.49,861.04,865.52,41757820
^VN30,20190123,859.26,864.83,856.77,861.73,41091097
^VN30,20190122,864.45,865.92,859.09,859.17,37808310
^VN30,20190121,855,865.59,855,864.1,50871092
^VN30,20190118,854.58,859.95,853.5,854.79,66665029
^VN30,20190117,864.15,864.15,853.34,853.34,34839610
^VN30,20190116,865,868.41,861.18,864.29,44181600
^VN30,20190115,859.46,865.26,856.04,865.1,34649140
^VN30,20190114,860.4,860.4,854.71,859.42,39165350
^VN30,20190111,857.84,862.88,857.67,860.3,41972436
^VN30,20190110,855.39,859.93,852.96,857.95,37730378
^VN30,20190109,845.53,856.87,845.25,855.51,39435760
^VN30,20190108,851.2,852.92,841.86,845.43,33310330
^VN30,20190107,843.95,858.69,843.95,851.41,35905579
^VN30,20190104,836.6,842.05,821.83,840.17,41706643
^VN30,20190103,855.2,856.21,834.81,838.79,55933762
^VN30,20190102,855.01,864.64,852.79,855.66,37199310
^VN30,20181228,866.04,868.62,854.99,854.99,45854165
^VN30,20181227,861.53,872.73,861.53,865.45,48745468
^VN30,20181226,865.96,867.88,860.52,861.02,39607322
^VN30,20181225,873.56,873.56,850.33,865.69,76740130
^VN30,20181224,873.14,879.74,872.99,873.64,42328500
^VN30,20181221,877.02,877.02,866.09,873.09,59505574
^VN30,20181220,880.4,883.76,876.15,877.03,49315090
^VN30,20181219,890.78,891.69,877.63,882.79,62755143
^VN30,20181218,901.31,901.31,881.76,890.68,61467600
^VN30,20181217,914.97,914.97,901.33,901.41,112067638
^VN30,20181214,928.84,928.84,918.19,918.79,53129358
^VN30,20181213,928.21,935.33,927.92,928.9,55019221
^VN30,20181212,922.43,927.7,922.41,927.7,53219077
^VN30,20181211,922.58,925.43,915.68,922.34,49283943
^VN30,20181210,928.96,928.96,921.59,922.82,54246580
^VN30,20181207,923.9,933.29,923.9,929.59,57944470
^VN30,20181206,925.58,928.64,916.63,922.86,62829990
^VN30,20181205,927.39,928.9,915.9,925.68,69805042
^VN30,20181204,921.74,929.33,920.2,927.46,57583800
^VN30,20181203,896.5,921.72,896.5,921.72,71846750
^VN30,20181130,897.48,898.69,890.41,894.79,62994223
^VN30,20181129,901.48,910.48,897.58,897.58,45421000
^VN30,20181128,894.66,901.4,894.27,901.4,43091210
^VN30,20181127,895.07,903.78,893.96,895.3,42004669
^VN30,20181126,889.88,896.12,886.76,895.05,43467080
^VN30,20181123,898.05,899.37,889.78,890.62,42788364
^VN30,20181122,897.28,900.77,896.18,898.9,50216285
^VN30,20181121,888.54,897.1,880.83,897.1,43806970
^VN30,20181120,886.36,893.09,883.8,893.09,53837970
^VN30,20181119,869.7,888.76,869.7,888.76,47052609
^VN30,20181116,865.03,874.94,863.89,869.24,42867410
^VN30,20181115,871.22,874.87,859.86,864.98,58622972
^VN30,20181114,874.07,880.65,868.63,871.55,53297028
^VN30,20181113,884.98,884.98,873.87,873.87,44903928
^VN30,20181112,883.49,889.06,875.29,888.2,36296800
^VN30,20181109,900.14,900.14,885.65,885.65,42291570
^VN30,20181108,901.42,909.69,899.65,900.4,31805345
^VN30,20181107,900.47,903.15,892.79,899.25,53787050
^VN30,20181106,905.34,909.19,899.61,899.61,40142413
^VN30,20181105,903.24,904.83,894.88,904.83,39177650
^VN30,20181102,889.81,905.65,889.81,903.43,58388858
^VN30,20181101,900.11,901.17,885.58,887.72,77744659
^VN30,20181031,878.68,901.93,878.68,901.57,73717792
^VN30,20181030,872.69,881.83,868.29,874.06,45588080
^VN30,20181029,878.35,881.87,870.36,874.43,45400427
^VN30,20181026,890.71,897.48,881.06,881.06,47321361
^VN30,20181025,896.39,896.39,860.13,888.86,62083632
^VN30,20181024,905.91,909.4,896.5,896.5,55217126
^VN30,20181023,919.26,919.49,893.34,908,80748988
^VN30,20181022,931.66,938.02,922.75,922.75,46935080
^VN30,20181019,937.47,937.47,920.28,931.69,55480980
^VN30,20181018,945.92,945.92,936.22,937.54,49139180
^VN30,20181017,940.29,949.41,940.29,945.91,58212241
^VN30,20181016,928.46,939.41,926.96,939.41,51003599
^VN30,20181015,943.51,943.62,927.6,928.55,45780050
^VN30,20181012,918.83,943.73,908.74,943.49,87963432
^VN30,20181011,959.12,959.12,911.69,920.02,141171171
^VN30,20181010,967.58,970.51,961.7,966.27,71536710
^VN30,20181009,970.21,974.29,966.68,967.37,73934410
^VN30,20181008,979.27,979.27,968.61,970.28,78537590
^VN30,20181005,993.42,993.42,980.75,980.75,150640247
^VN30,20181004,990.49,993.78,989.06,993.61,75354623
^VN30,20181003,987.46,992.87,986.16,990.6,61983150
^VN30,20181002,990.26,992.77,984.54,987.88,183514902
^VN30,20181001,994.76,1001.14,990,990.41,90297932
^VN30,20180928,989.98,996.6,989.98,994.73,97268577
^VN30,20180927,985.28,992.1,984.15,989.45,57132290
^VN30,20180926,985.26,989.54,980.8,984.39,65871360
^VN30,20180925,985.57,988.23,980.44,985.11,62145490
^VN30,20180924,974.47,986.3,974.47,985.59,60873800
^VN30,20180921,971.12,978.77,968.73,974.43,125486410
^VN30,20180920,962.82,971.48,962.26,971.18,66127280
^VN30,20180919,960.01,969.34,960.01,962.7,74095030
^VN30,20180918,953.45,959.75,945.93,959.75,64686110
^VN30,20180917,958.78,960.94,951.38,953.79,46887520
^VN30,20180914,958.01,965.23,958.01,960.33,62160770
^VN30,20180913,958.63,963.72,955.64,957.17,53795570
^VN30,20180912,959.2,967.78,958.67,958.67,58276180
^VN30,20180911,943.67,959.09,940.78,958.91,53027220
^VN30,20180910,945.04,948.31,942.68,943.31,56360282
^VN30,20180907,932.1,945.59,931.19,945.59,49617900
^VN30,20180906,941.21,944.73,931.99,932.12,49465668
^VN30,20180905,951.09,953.37,938.53,941,56267317
^VN30,20180904,969.15,971.3,951.14,951.14,53570530
^VN30,20180831,975.48,979.11,969.23,969.23,63427230
^VN30,20180830,965.56,975.43,960.86,975.43,57460828
^VN30,20180829,971.12,972.32,964,964.99,48370687
^VN30,20180828,966.34,972.4,966.34,971.01,62336971
^VN30,20180827,960.43,969.97,960.43,966.55,68757375
^VN30,20180824,960.22,963.09,955.16,960.42,59841310
^VN30,20180823,960.09,963.91,957.98,960.94,45087300
^VN30,20180822,956,963.17,956,959.63,77679536
^VN30,20180821,946.55,955.27,944.88,955.27,54353650
^VN30,20180820,949.3,952.16,942.33,945.65,55717330
^VN30,20180817,951.68,959.39,949.23,949.23,48036580
^VN30,20180816,946.91,950.18,932.27,950.18,68203103
^VN30,20180815,965.61,969.8,947.78,947.82,68640151
^VN30,20180814,960.29,968.62,959.23,965.6,59711920
^VN30,20180813,946.75,960.02,941.95,960.02,84064360
^VN30,20180810,942.85,948.69,936.44,948.32,46496424
^VN30,20180809,945.78,954.38,942.83,943.91,64853314
^VN30,20180808,937.69,946.07,937.58,945.89,50322120
^VN30,20180807,939.81,941.63,933.77,936.92,55903110
^VN30,20180806,941.13,943.98,935.75,939.84,49401784
^VN30,20180803,938.51,949.93,938.51,941.12,47690740
^VN30,20180802,939.85,939.85,924.38,937.86,57091297
^VN30,20180801,944.31,947.08,935.63,939.31,57100880
^VN30,20180731,938.73,948.38,934.39,944.38,62664630
^VN30,20180730,927.36,940.25,927.36,939.6,52471445
^VN30,20180727,923.02,930.57,918.37,927.19,45385690
^VN30,20180726,915.7,921.33,907.6,921.33,48179640
^VN30,20180725,923.55,931.55,915.68,915.68,57450420
^VN30,20180724,931.2,932.83,916.19,923.53,59409570
^VN30,20180723,927.01,945.13,926.56,931.31,77024364
^VN30,20180720,939.27,941.41,926.5,926.5,61820210
^VN30,20180719,935.54,946.39,934.2,941.09,56923927
^VN30,20180718,915.69,935.42,915.23,935.42,60414000
^VN30,20180717,903.87,915.53,892.39,915.53,47015320
^VN30,20180716,901.68,910.82,897.03,904.18,49119390
^VN30,20180713,886.17,902.14,886.17,899.45,45049188
^VN30,20180712,877.68,893.15,870.53,883.87,38913430
^VN30,20180711,894.16,894.16,871.22,881.14,57534976
^VN30,20180710,898.09,906.25,897.96,897.96,41415851
^VN30,20180709,905.97,916.84,896.79,898.73,46150249
^VN30,20180706,880.17,910.14,870.34,905.62,64070200
^VN30,20180705,901.25,905.51,875.17,883.77,49733170
^VN30,20180704,892.01,901.64,880.37,900.89,47754238
^VN30,20180703,931.12,931.12,891.97,891.97,72745640
^VN30,20180702,945.94,945.94,917.8,930.12,62208134
^VN30,20180629,945.26,951.74,939.7,947.55,41820990
^VN30,20180628,962.93,967.28,943.12,947.03,52710210
^VN30,20180627,973.89,976.93,961.29,961.29,36064317
^VN30,20180626,981.97,981.97,959.29,973.9,35777042
^VN30,20180625,973.45,989.18,973.45,982.09,39986730
^VN30,20180622,954.7,974.42,945.59,973.05,43745708
^VN30,20180621,966.91,966.91,950.06,955.75,36517210
^VN30,20180620,945.3,966.86,936.83,966.86,45846740
^VN30,20180619,970.06,970.06,919.09,945.11,99043457
^VN30,20180618,1004.97,1006.58,970.35,970.35,58328070
^VN30,20180615,1004.14,1005.71,994.38,1005.04,61140930
^VN30,20180614,1018.07,1022.95,1004.31,1004.31,53686420
^VN30,20180613,1008.32,1019.32,1005.58,1018.59,40690990
^VN30,20180612,1021.02,1021.02,989.53,1008.76,87641240
^VN30,20180611,1025.71,1034.85,1016.22,1024.85,74450117
^VN30,20180608,1026.76,1028.42,1017.9,1025.87,55016853
^VN30,20180607,1023.95,1034.72,1020.77,1026.75,69554720
^VN30,20180606,1007.51,1023.38,995.29,1022.72,68128057
^VN30,20180605,996.55,1008.83,996.15,1007.32,91469171
^VN30,20180604,970.81,997,970.81,996.67,65618230
^VN30,20180601,949.13,970.81,948.69,969.15,82276440
^VN30,20180531,917.94,950.49,914.57,947.31,79032460
^VN30,20180530,924.47,925.18,902,918.64,60657082
^VN30,20180529,897.13,932.82,881.91,924.9,70930520
^VN30,20180528,932,932,894.31,898,84476050
^VN30,20180525,958.74,960.57,936.32,936.32,59061297
^VN30,20180524,968.93,974.17,951.17,960.55,56443699
^VN30,20180523,957.72,973.07,945.01,968.54,89251050
^VN30,20180522,996.19,996.19,947.7,958.95,76253270
^VN30,20180521,1023.28,1027.85,997.21,997.21,48603160
^VN30,20180518,1007.05,1023.23,989.2,1022.21,57991500
^VN30,20180517,1034.2,1035.45,1007.09,1007.09,55498350
^VN30,20180516,1055.3101,1055.3101,1031.33,1034.3,46169980
^VN30,20180515,1055.8199,1067.61,1052.16,1055.49,53736189
^VN30,20180514,1031.1801,1051.45,1029.92,1051.45,48249030
^VN30,20180511,1019.33,1031.77,1003.47,1030.79,62191228
^VN30,20180510,1046.9,1047.5,1009.79,1019.69,73418092
^VN30,20180509,1047.4301,1058.09,1037.1,1046.39,59641244
^VN30,20180508,1048.53,1059.6801,1042.59,1047.83,76303705
^VN30,20180507,1010.99,1048.03,1010.99,1048.03,65364660
^VN30,20180504,1012.44,1023.16,1006.99,1010.89,61735111
^VN30,20180503,1011.83,1012.12,989,1010.35,91654760
^VN30,20180502,1029.76,1033.2,1009.98,1012.84,68947860
^VN30,20180427,1018.06,1029.36,1007.39,1027.97,71146860
^VN30,20180426,1055.95,1057.2,1011.51,1018.97,86283515
^VN30,20180424,1055.24,1060.92,1027.74,1053.99,70634440
^VN30,20180423,1091.1801,1098.58,1055.37,1055.37,75426619
^VN30,20180420,1066.33,1089.62,1047.71,1089.45,113030518
^VN30,20180419,1114.98,1115,1066.09,1066.09,80745853
^VN30,20180418,1131.5601,1136.98,1115.1801,1115.7,50727775
^VN30,20180417,1128.11,1136.17,1119.7,1130.3199,57922200
^VN30,20180416,1133,1136.8,1122.26,1128.03,75375681
^VN30,20180413,1146.67,1153.95,1131.61,1134.21,83939240
^VN30,20180412,1136.76,1143.5,1121.47,1143.5,67367390
^VN30,20180411,1168.41,1172.4399,1137.2,1137.2,105603961
^VN30,20180410,1177.85,1185.0601,1161.71,1168.0601,93783208
^VN30,20180409,1174.02,1181.58,1169.5601,1177.6801,87631004
^VN30,20180406,1170.42,1180.6,1170.11,1174.37,78477840
^VN30,20180405,1164.87,1175.64,1163.76,1169.12,70585920
^VN30,20180404,1161.24,1176.22,1161.24,1165.75,82360001
^VN30,20180403,1171.89,1173.1801,1156.91,1160.97,84653045
^VN30,20180402,1153.11,1174.13,1153.11,1171.21,76272290
^VN30,20180330,1144.9,1154.59,1136.2,1153.08,59183150
^VN30,20180329,1151.65,1155.65,1141.65,1144.74,60671042
^VN30,20180328,1150.33,1158.75,1144.71,1151.09,60033155
^VN30,20180327,1146.86,1162.35,1146.86,1150.3,71954530
^VN30,20180326,1129.05,1151.3199,1123.9,1146.73,78079962
^VN30,20180323,1144.1801,1144.1801,1113.7,1128.9301,110407547
^VN30,20180322,1147.9,1159.37,1144.4399,1144.58,75389184
^VN30,20180321,1134.79,1148.64,1134.79,1147.26,82803140
^VN30,20180320,1130.09,1139.23,1126,1134.1899,73158990
^VN30,20180319,1117.13,1134.75,1117.13,1130.26,75283230
^VN30,20180316,1112.28,1118.36,1109.85,1112.9301,112875080
^VN30,20180315,1114.89,1114.9,1105.26,1110.26,75727400
^VN30,20180314,1111.58,1121.74,1111.58,1115,89246020
^VN30,20180313,1106.88,1112.98,1098.58,1111.38,81516280
^VN30,20180312,1108.7,1116.38,1104.85,1106.97,80692625
^VN30,20180309,1107.83,1117.9,1102.0699,1106.54,69752090
^VN30,20180308,1092.29,1109.29,1091.7,1105.03,49865100
^VN30,20180307,1102.85,1106.89,1084.53,1092.17,81045500
^VN30,20180306,1091.98,1103.3101,1075.78,1103.3101,78348153
^VN30,20180305,1113.71,1116.8,1080.83,1080.83,116602320
^VN30,20180302,1095.3101,1109.51,1092.1801,1106.92,78014690
^VN30,20180301,1106.03,1116.79,1098.51,1105.84,101808940
^VN30,20180228,1096.3,1113.59,1095.98,1108.23,107207260
^VN30,20180227,1108.87,1110.11,1094.17,1106.09,81120980
^VN30,20180226,1101.66,1113.01,1099.71,1099.71,100634850
^VN30,20180223,1073.5601,1089.96,1068.75,1089.96,87886563
^VN30,20180222,1068.84,1078.48,1063.46,1064.28,91287650
^VN30,20180221,1064.55,1081.8199,1063.73,1075.47,80659866
^VN30,20180213,1043.4399,1055.86,1043.4399,1054.09,57865140
^VN30,20180212,1001.7,1034.76,1001.7,1034.76,60024580
^VN30,20180209,983.6,996.77,966.78,996.77,67179660
^VN30,20180208,1024.13,1031.98,1013.56,1013.56,50850123
^VN30,20180207,1034.76,1040.23,1025.3,1030.91,74667600
^VN30,20180206,1013.7,1015.56,969.01,1007.72,152314921
^VN30,20180205,1081.7,1081.7,1035.02,1035.02,98880450
^VN30,20180202,1087.24,1090.4,1075.65,1090.4,71954146
^VN30,20180201,1098.3,1098.3,1076.09,1086.9,93377637
^VN30,20180131,1097.38,1113.37,1094.77,1095.9,109605210
^VN30,20180130,1087.5699,1099.16,1078.98,1099.16,109844690
^VN30,20180129,1108.98,1118.08,1095.75,1096.78,113269603
^VN30,20180126,1096.09,1112.59,1088,1104.42,99329760
^VN30,20180125,1093.49,1109.98,1088.6899,1095.52,188729608
^VN30,20180122,1059.2,1084.09,1059.1899,1082.71,93620190
^VN30,20180119,1050.01,1062.13,1046.92,1053.47,119659150
^VN30,20180118,1028.39,1048.5601,1013.11,1048.5601,112401765
^VN30,20180117,1060.36,1061.49,1030,1030,118460910
^VN30,20180116,1056.95,1063.46,1047.9,1061.78,121773899
^VN30,20180115,1050.35,1063.11,1042.64,1063.11,112280230
^VN30,20180112,1050.08,1058.2,1044.85,1049.86,130914470
^VN30,20180111,1036.02,1050.23,1031.4301,1047.2,99856550
^VN30,20180110,1040.61,1047.59,1033.54,1039.7,151724530
^VN30,20180109,1028.05,1040.58,1019.52,1039.64,127836250
^VN30,20180108,1006.25,1023.5,1000.29,1023.5,113036370
^VN30,20180105,1014.42,1014.42,1005.1,1007.73,91063856
^VN30,20180104,1007.6,1014.17,1006.96,1014.15,96945750
^VN30,20180103,996.23,1011.84,995.74,1004.66,90641315
^VN30,20180102,977.2,992.72,975.49,992.72,80769723
^VN30,20171229,968.28,980.47,967.2,975.52,78235322
^VN30,20171228,960.38,968.4,957.19,966.91,59508766
^VN30,20171227,957.76,962.33,955.14,958.02,81061154
^VN30,20171226,951.27,955.81,948.68,955.73,65423861
^VN30,20171225,947.06,950.64,944.77,949.28,42192577
^VN30,20171222,939.48,946.01,937.75,945.88,71288159
^VN30,20171221,944.9,953.26,936.53,936.53,56513640
^VN30,20171220,947.51,954.96,942.07,948.78,58636489
^VN30,20171219,955.99,959.33,947.24,947.62,59817234
^VN30,20171218,937.81,950.81,937.64,950.81,57612089
^VN30,20171215,925.65,933.09,925.2,926.7,65584840
^VN30,20171214,913.3,928.21,913.3,928.21,42145580
^VN30,20171213,919.58,920.38,911.01,913.33,56744834
^VN30,20171212,919.04,922.24,883.52,914.82,82584910
^VN30,20171211,928.39,928.39,908.29,908.29,54903330
^VN30,20171208,928.32,935.51,920.97,930.25,57160920
^VN30,20171207,942.07,945.52,923.23,928.74,54304335
^VN30,20171206,940.82,941.32,919.99,939.06,85471540
^VN30,20171205,968.58,970.35,944.07,944.07,89821400
^VN30,20171204,954.31,968.53,954.31,966.44,87100940
^VN30,20171201,943.08,953.22,943.08,952.46,56794710
^VN30,20171130,951.06,955.17,943.05,943.05,80723110
^VN30,20171129,938.18,946.55,934.64,946.55,74500240
^VN30,20171128,931.21,935.97,926.12,935.74,72454961
^VN30,20171127,923.8,939.36,923,930.9,69440549
^VN30,20171124,920.32,928.41,914.95,926.21,74620608
^VN30,20171123,926.83,933.45,916.61,922.92,76674340
^VN30,20171122,912.46,922.18,909.95,922.18,84234319
^VN30,20171121,902.76,923.57,902.76,910.54,85063390
^VN30,20171120,886.49,899.31,883.7,899.31,63405026
^VN30,20171117,890.49,897.39,882.81,887.41,64774085
^VN30,20171116,875.2,890.01,875.2,890.01,87076599
^VN30,20171115,870.85,880.72,868.75,877.58,70792443
^VN30,20171114,868.59,873.74,861.96,871.08,89955002
^VN30,20171113,861,868.58,861,868.11,113370755
^VN30,20171110,850.25,861.36,850.1,858.55,75226165
^VN30,20171109,857.26,858.93,852.06,853.05,60552320
^VN30,20171108,849.56,856.47,848.23,853.57,76966940
^VN30,20171107,846.17,850.69,842.67,846.03,54871660
^VN30,20171106,842.91,845.67,839.88,844.73,60376564
^VN30,20171103,828.44,840.04,826.59,840.04,60825770
^VN30,20171102,835.36,843.34,826.71,827.66,56179880
^VN30,20171101,832.1,835.44,831.63,835.38,58160353
